Ordinal,Type,Added,AST
5,LINE,15,6
4,AST,6,6
0,MULTI,23,6
1,CONTROL,8,6
2,VAR,8,6
3,VALUE,7,6
5,LINE,2,2
4,AST,2,2
5,LINE,6,6
4,AST,6,6
5,LINE,6,3
4,AST,3,3
5,LINE,9,2
4,AST,2,2
5,LINE,58,0
5,LINE,2,2
4,AST,2,2
5,LINE,139,80
4,AST,80,80
0,MULTI,8,80
1,CONTROL,3,80
2,VAR,2,80
3,VALUE,3,80
5,LINE,9,3
4,AST,3,3
5,LINE,45,41
4,AST,41,41
0,MULTI,2,41
3,VALUE,2,41
5,LINE,2,1
4,AST,1,1
5,LINE,6,0
5,LINE,4,0
5,LINE,2,2
4,AST,2,2
5,LINE,6,0
5,LINE,2,0
5,LINE,32,0
5,LINE,2,2
4,AST,2,2
5,LINE,9,3
4,AST,3,3
0,MULTI,33,3
1,CONTROL,14,3
2,VAR,6,3
3,VALUE,13,3
5,LINE,2,2
4,AST,2,2
0,MULTI,6,2
3,VALUE,6,2
5,LINE,34,24
4,AST,24,24
5,LINE,5,3
4,AST,3,3
0,MULTI,18,3
2,VAR,2,3
3,VALUE,16,3
5,LINE,2,2
4,AST,2,2
5,LINE,19,13
4,AST,13,13
5,LINE,2,1
4,AST,1,1
5,LINE,4,0
5,LINE,2,0
5,LINE,15,8
4,AST,8,8
0,MULTI,11,8
1,CONTROL,4,8
2,VAR,2,8
3,VALUE,5,8
5,LINE,95,69
4,AST,69,69
5,LINE,2,1
4,AST,1,1
5,LINE,162,0
5,LINE,1,0
5,LINE,8,6
4,AST,6,6
5,LINE,9,5
4,AST,5,5
0,MULTI,11,5
1,CONTROL,5,5
2,VAR,3,5
3,VALUE,3,5
5,LINE,2,0
0,MULTI,4,0
3,VALUE,4,0
5,LINE,1,1
4,AST,1,1
0,MULTI,2,1
2,VAR,1,1
3,VALUE,1,1
5,LINE,8,6
4,AST,6,6
0,MULTI,17,6
1,CONTROL,4,6
2,VAR,8,6
3,VALUE,5,6
5,LINE,2,6
4,AST,6,6
5,LINE,8,2
4,AST,2,2
5,LINE,4,6
4,AST,6,6
5,LINE,4,9
4,AST,9,9
0,MULTI,3,9
3,VALUE,3,9
5,LINE,2,0
5,LINE,17,0
5,LINE,5,6
4,AST,6,6
5,LINE,26,22
4,AST,22,22
0,MULTI,41,22
1,CONTROL,20,22
3,VALUE,21,22
5,LINE,1,1
4,AST,1,1
5,LINE,6,6
4,AST,6,6
5,LINE,11,5
4,AST,5,5
0,MULTI,10,5
1,CONTROL,5,5
2,VAR,4,5
3,VALUE,1,5
5,LINE,2,0
5,LINE,12,6
4,AST,6,6
0,MULTI,11,6
2,VAR,5,6
3,VALUE,6,6
5,LINE,2,1
4,AST,1,1
5,LINE,13,12
4,AST,12,12
0,MULTI,24,12
1,CONTROL,5,12
2,VAR,8,12
3,VALUE,11,12
5,LINE,2,0
0,MULTI,4,0
3,VALUE,4,0
5,LINE,2,0
5,LINE,6,6
4,AST,6,6
5,LINE,14,10
4,AST,10,10
0,MULTI,6,10
1,CONTROL,6,10
5,LINE,60,14
4,AST,14,14
5,LINE,23,11
4,AST,11,11
5,LINE,5,0
5,LINE,18,7
4,AST,7,7
5,LINE,2,2
4,AST,2,2
5,LINE,50,28
4,AST,28,28
5,LINE,8,2
4,AST,2,2
5,LINE,16,10
4,AST,10,10
0,MULTI,17,10
1,CONTROL,5,10
2,VAR,6,10
3,VALUE,6,10
5,LINE,23,10
4,AST,10,10
0,MULTI,26,10
1,CONTROL,7,10
2,VAR,8,10
3,VALUE,11,10
5,LINE,13,0
5,LINE,2,0
5,LINE,52,62
4,AST,62,62
0,MULTI,368,62
1,CONTROL,257,62
2,VAR,58,62
3,VALUE,53,62
5,LINE,8,5
4,AST,5,5
0,MULTI,4,5
1,CONTROL,2,5
3,VALUE,2,5
5,LINE,2,0
5,LINE,1,1
4,AST,1,1
0,MULTI,1,1
3,VALUE,1,1
5,LINE,2,0
5,LINE,10,9
4,AST,9,9
5,LINE,8,8
4,AST,8,8
5,LINE,18,6
4,AST,6,6
0,MULTI,12,6
1,CONTROL,4,6
2,VAR,4,6
3,VALUE,4,6
5,LINE,4,0
5,LINE,20,14
4,AST,14,14
0,MULTI,38,14
1,CONTROL,28,14
2,VAR,1,14
3,VALUE,9,14
5,LINE,163,0
5,LINE,4,4
4,AST,4,4
5,LINE,13,0
5,LINE,144,103
4,AST,103,103
0,MULTI,24,103
2,VAR,12,103
3,VALUE,12,103
5,LINE,48,0
5,LINE,12,11
4,AST,11,11
0,MULTI,26,11
1,CONTROL,5,11
2,VAR,11,11
3,VALUE,10,11
5,LINE,2,2
4,AST,2,2
0,MULTI,2,2
3,VALUE,2,2
5,LINE,11,2
4,AST,2,2
0,MULTI,128,2
1,CONTROL,128,2
5,LINE,36,26
4,AST,26,26
0,MULTI,54,26
1,CONTROL,12,26
2,VAR,18,26
3,VALUE,24,26
5,LINE,4,4
4,AST,4,4
5,LINE,21,0
5,LINE,2,2
4,AST,2,2
5,LINE,2,2
4,AST,2,2
0,MULTI,6,2
2,VAR,3,2
3,VALUE,3,2
5,LINE,2,0
5,LINE,2,0
5,LINE,2,0
5,LINE,4,0
5,LINE,11,10
4,AST,10,10
0,MULTI,2,10
3,VALUE,2,10
5,LINE,2,2
4,AST,2,2
0,MULTI,16,2
1,CONTROL,16,2
5,LINE,28,0
5,LINE,4,3
4,AST,3,3
5,LINE,30,0
5,LINE,4,0
5,LINE,2,2
4,AST,2,2
5,LINE,4,4
4,AST,4,4
5,LINE,3,2
4,AST,2,2
5,LINE,4,0
0,MULTI,2,0
3,VALUE,2,0
5,LINE,2,2
4,AST,2,2
5,LINE,8,8
4,AST,8,8
0,MULTI,17,8
2,VAR,9,8
3,VALUE,8,8
5,LINE,7,9
4,AST,9,9
5,LINE,28,0
5,LINE,2,0
5,LINE,2,2
4,AST,2,2
5,LINE,10,0
5,LINE,2,2
4,AST,2,2
0,MULTI,4,2
3,VALUE,4,2
5,LINE,2,0
5,LINE,24,3
4,AST,3,3
0,MULTI,8,3
1,CONTROL,3,3
2,VAR,2,3
3,VALUE,3,3
5,LINE,38,26
4,AST,26,26
0,MULTI,139,26
1,CONTROL,26,26
2,VAR,56,26
3,VALUE,57,26
5,LINE,6,3
4,AST,3,3
5,LINE,2,2
4,AST,2,2
0,MULTI,10,2
1,CONTROL,10,2
5,LINE,14,8
4,AST,8,8
5,LINE,3,0
5,LINE,4,4
4,AST,4,4
5,LINE,7,4
4,AST,4,4
0,MULTI,10,4
1,CONTROL,3,4
2,VAR,2,4
3,VALUE,5,4
5,LINE,29,22
4,AST,22,22
5,LINE,3,1
4,AST,1,1
5,LINE,22,4
4,AST,4,4
5,LINE,7,6
4,AST,6,6
0,MULTI,64,6
1,CONTROL,35,6
2,VAR,26,6
3,VALUE,3,6
5,LINE,51,43
4,AST,43,43
5,LINE,24,20
4,AST,20,20
0,MULTI,12,20
2,VAR,12,20
5,LINE,2,0
5,LINE,3,2
4,AST,2,2
5,LINE,2,0
5,LINE,5,4
4,AST,4,4
5,LINE,135,11
4,AST,11,11
5,LINE,5,5
4,AST,5,5
5,LINE,6,0
5,LINE,12,5
4,AST,5,5
5,LINE,34,0
5,LINE,2,2
4,AST,2,2
5,LINE,11,7
4,AST,7,7
0,MULTI,1,7
3,VALUE,1,7
5,LINE,2,0
0,MULTI,3,0
3,VALUE,3,0
5,LINE,3,6
4,AST,6,6
5,LINE,2,0
5,LINE,2,0
5,LINE,3,1
4,AST,1,1
5,LINE,2,0
0,MULTI,6,0
3,VALUE,6,0
5,LINE,16,11
4,AST,11,11
0,MULTI,27,11
1,CONTROL,9,11
2,VAR,9,11
3,VALUE,9,11
5,LINE,17,6
4,AST,6,6
0,MULTI,24,6
1,CONTROL,8,6
2,VAR,7,6
3,VALUE,9,6
5,LINE,17,3
4,AST,3,3
5,LINE,3,3
4,AST,3,3
0,MULTI,4,3
2,VAR,2,3
3,VALUE,2,3
5,LINE,34,7
4,AST,7,7
0,MULTI,8,7
1,CONTROL,2,7
3,VALUE,6,7
5,LINE,2,0
5,LINE,2,0
5,LINE,11,4
4,AST,4,4
0,MULTI,12,4
1,CONTROL,4,4
2,VAR,4,4
3,VALUE,4,4
5,LINE,2,1
4,AST,1,1
5,LINE,2,0
5,LINE,3,3
4,AST,3,3
0,MULTI,4,3
2,VAR,2,3
3,VALUE,2,3
5,LINE,51,0
5,LINE,14,12
4,AST,12,12
0,MULTI,12,12
1,CONTROL,2,12
2,VAR,5,12
3,VALUE,5,12
5,LINE,4,34
4,AST,34,34
5,LINE,30,6
4,AST,6,6
0,MULTI,64,6
1,CONTROL,6,6
2,VAR,14,6
3,VALUE,44,6
5,LINE,2,0
5,LINE,2,0
0,MULTI,6,0
3,VALUE,6,0
5,LINE,21,25
4,AST,25,25
0,MULTI,96,25
1,CONTROL,24,25
2,VAR,36,25
3,VALUE,36,25
5,LINE,8,4
4,AST,4,4
5,LINE,3,3
4,AST,3,3
5,LINE,11,0
5,LINE,2,0
5,LINE,11,0
5,LINE,4,4
4,AST,4,4
0,MULTI,8,4
3,VALUE,8,4
5,LINE,1,1
4,AST,1,1
5,LINE,3,0
5,LINE,3,2
4,AST,2,2
5,LINE,19,11
4,AST,11,11
0,MULTI,35,11
1,CONTROL,11,11
2,VAR,12,11
3,VALUE,12,11
5,LINE,23,0
5,LINE,11,3
4,AST,3,3
5,LINE,4,0
5,LINE,24,11
4,AST,11,11
0,MULTI,27,11
1,CONTROL,10,11
2,VAR,4,11
3,VALUE,13,11
5,LINE,14,0
5,LINE,2,2
4,AST,2,2
5,LINE,8,4
4,AST,4,4
5,LINE,16,10
4,AST,10,10
0,MULTI,114,10
1,CONTROL,110,10
2,VAR,2,10
3,VALUE,2,10
5,LINE,2,2
4,AST,2,2
5,LINE,42,10
4,AST,10,10
0,MULTI,12,10
1,CONTROL,4,10
2,VAR,4,10
3,VALUE,4,10
5,LINE,91,76
4,AST,76,76
0,MULTI,149,76
1,CONTROL,65,76
2,VAR,46,76
3,VALUE,38,76
5,LINE,36,0
5,LINE,6,6
4,AST,6,6
5,LINE,8,4
4,AST,4,4
5,LINE,13,0
5,LINE,5,5
4,AST,5,5
0,MULTI,12,5
2,VAR,3,5
3,VALUE,9,5
5,LINE,2,0
5,LINE,2,0
5,LINE,4,0
5,LINE,4,11
4,AST,11,11
0,MULTI,3,11
3,VALUE,3,11
5,LINE,2,1
4,AST,1,1
5,LINE,3,0
5,LINE,26,0
5,LINE,3,0
5,LINE,4,4
4,AST,4,4
0,MULTI,8,4
3,VALUE,8,4
5,LINE,18,10
4,AST,10,10
5,LINE,16,0
5,LINE,26,8
4,AST,8,8
5,LINE,2,0
5,LINE,3,1
4,AST,1,1
5,LINE,3,1
4,AST,1,1
5,LINE,1,0
5,LINE,23,0
5,LINE,12,9
4,AST,9,9
0,MULTI,13,9
1,CONTROL,13,9
5,LINE,7,4
4,AST,4,4
5,LINE,2,2
4,AST,2,2
5,LINE,5,1
4,AST,1,1
0,MULTI,87,1
3,VALUE,87,1
5,LINE,2,0
5,LINE,5,3
4,AST,3,3
5,LINE,2,0
5,LINE,2,2
4,AST,2,2
0,MULTI,4,2
1,CONTROL,4,2
5,LINE,4,3
4,AST,3,3
5,LINE,3,6
4,AST,6,6
5,LINE,4,0
5,LINE,1,0
5,LINE,2,0
5,LINE,9,2
4,AST,2,2
5,LINE,6,2
4,AST,2,2
5,LINE,16,13
4,AST,13,13
5,LINE,2,0
5,LINE,2,0
5,LINE,96,80
4,AST,80,80
0,MULTI,419,80
1,CONTROL,80,80
2,VAR,116,80
3,VALUE,223,80
5,LINE,46,0
5,LINE,2,2
4,AST,2,2
5,LINE,1,1
4,AST,1,1
5,LINE,13,11
4,AST,11,11
0,MULTI,59,11
1,CONTROL,8,11
2,VAR,13,11
3,VALUE,38,11
5,LINE,2,0
0,MULTI,4,0
3,VALUE,4,0
5,LINE,32,0
5,LINE,2,1
4,AST,1,1
5,LINE,75,35
4,AST,35,35
0,MULTI,45,35
1,CONTROL,13,35
2,VAR,14,35
3,VALUE,18,35
5,LINE,7,0
5,LINE,11,8
4,AST,8,8
5,LINE,6,6
4,AST,6,6
5,LINE,2,0
5,LINE,7,6
4,AST,6,6
5,LINE,2,0
5,LINE,8,4
4,AST,4,4
5,LINE,4,1
4,AST,1,1
5,LINE,6,5
4,AST,5,5
5,LINE,6,6
4,AST,6,6
0,MULTI,10,6
2,VAR,6,6
3,VALUE,4,6
5,LINE,8,5
4,AST,5,5
0,MULTI,2,5
1,CONTROL,2,5
5,LINE,1,0
0,MULTI,26,0
1,CONTROL,13,0
3,VALUE,13,0
5,LINE,14,3
4,AST,3,3
0,MULTI,14,3
1,CONTROL,3,3
2,VAR,5,3
3,VALUE,6,3
5,LINE,1,0
5,LINE,2,0
5,LINE,6,2
4,AST,2,2
0,MULTI,9,2
1,CONTROL,2,2
2,VAR,3,2
3,VALUE,4,2
5,LINE,8,8
4,AST,8,8
5,LINE,39,18
4,AST,18,18
5,LINE,2,2
4,AST,2,2
5,LINE,2,2
4,AST,2,2
0,MULTI,8,2
1,CONTROL,4,2
3,VALUE,4,2
5,LINE,8,3
4,AST,3,3
0,MULTI,9,3
1,CONTROL,3,3
2,VAR,3,3
3,VALUE,3,3
5,LINE,2,0
5,LINE,11,4
4,AST,4,4
5,LINE,49,31
4,AST,31,31
0,MULTI,49,31
1,CONTROL,18,31
2,VAR,15,31
3,VALUE,16,31
5,LINE,2,2
4,AST,2,2
5,LINE,2,0
5,LINE,13,8
4,AST,8,8
0,MULTI,11,8
1,CONTROL,8,8
2,VAR,3,8
5,LINE,2,1
4,AST,1,1
5,LINE,25,13
4,AST,13,13
0,MULTI,64,13
1,CONTROL,17,13
2,VAR,22,13
3,VALUE,25,13
5,LINE,101,64
4,AST,64,64
0,MULTI,5,64
1,CONTROL,4,64
3,VALUE,1,64
5,LINE,7,0
5,LINE,2,0
5,LINE,9,9
4,AST,9,9
0,MULTI,13,9
1,CONTROL,3,9
2,VAR,6,9
3,VALUE,4,9
5,LINE,1,0
0,MULTI,2,0
3,VALUE,2,0
5,LINE,18,10
4,AST,10,10
0,MULTI,6,10
1,CONTROL,6,10
5,LINE,8,4
4,AST,4,4
5,LINE,2,2
4,AST,2,2
5,LINE,69,0
5,LINE,13,0
5,LINE,30,20
4,AST,20,20
5,LINE,11,6
4,AST,6,6
5,LINE,2,0
5,LINE,63,45
4,AST,45,45
0,MULTI,122,45
1,CONTROL,30,45
2,VAR,46,45
3,VALUE,46,45
5,LINE,4,6
4,AST,6,6
5,LINE,2,0
5,LINE,52,0
5,LINE,17,14
4,AST,14,14
0,MULTI,89,14
1,CONTROL,61,14
2,VAR,11,14
3,VALUE,17,14
5,LINE,8,10
4,AST,10,10
5,LINE,14,0
5,LINE,39,18
4,AST,18,18
5,LINE,2,0
5,LINE,20,9
4,AST,9,9
5,LINE,66,138
4,AST,138,138
0,MULTI,312,138
1,CONTROL,147,138
2,VAR,95,138
3,VALUE,70,138
5,LINE,2,2
4,AST,2,2
5,LINE,47,1
4,AST,1,1
0,MULTI,1,1
2,VAR,1,1
5,LINE,18,8
4,AST,8,8
0,MULTI,16,8
2,VAR,12,8
3,VALUE,4,8
5,LINE,9,2
4,AST,2,2
5,LINE,12,0
5,LINE,7,6
4,AST,6,6
5,LINE,1,1
4,AST,1,1
5,LINE,18,2
4,AST,2,2
0,MULTI,11,2
1,CONTROL,2,2
2,VAR,4,2
3,VALUE,5,2
5,LINE,1,0
0,MULTI,4,0
3,VALUE,4,0
5,LINE,118,55
4,AST,55,55
0,MULTI,511,55
1,CONTROL,489,55
2,VAR,2,55
3,VALUE,20,55
5,LINE,114,0
5,LINE,29,17
4,AST,17,17
0,MULTI,70,17
1,CONTROL,9,17
2,VAR,1,17
3,VALUE,60,17
5,LINE,1,5
4,AST,5,5
5,LINE,2,2
4,AST,2,2
5,LINE,31,16
4,AST,16,16
0,MULTI,1,16
1,CONTROL,1,16
5,LINE,8,1
4,AST,1,1
5,LINE,23,0
5,LINE,2,88
4,AST,88,88
0,MULTI,39,88
1,CONTROL,15,88
2,VAR,16,88
3,VALUE,8,88
5,LINE,3,3
4,AST,3,3
5,LINE,18,26
4,AST,26,26
0,MULTI,82,26
1,CONTROL,10,26
2,VAR,34,26
3,VALUE,38,26
5,LINE,6,2
4,AST,2,2
5,LINE,5,3
4,AST,3,3
5,LINE,55,39
4,AST,39,39
5,LINE,2,2
4,AST,2,2
5,LINE,20,33
4,AST,33,33
5,LINE,19,0
5,LINE,41,53
4,AST,53,53
5,LINE,19,0
5,LINE,3,2
4,AST,2,2
0,MULTI,4,2
2,VAR,2,2
3,VALUE,2,2
5,LINE,38,19
4,AST,19,19
0,MULTI,38,19
2,VAR,19,19
3,VALUE,19,19
5,LINE,7,6
4,AST,6,6
5,LINE,74,17
4,AST,17,17
0,MULTI,53,17
1,CONTROL,17,17
2,VAR,18,17
3,VALUE,18,17
5,LINE,9,0
5,LINE,81,95
4,AST,95,95
5,LINE,20,0
0,MULTI,2,0
3,VALUE,2,0
5,LINE,2,0
5,LINE,4,0
5,LINE,7,4
4,AST,4,4
5,LINE,7,3
4,AST,3,3
5,LINE,24,4
4,AST,4,4
0,MULTI,14,4
1,CONTROL,4,4
2,VAR,5,4
3,VALUE,5,4
5,LINE,157,211
4,AST,211,211
0,MULTI,186,211
1,CONTROL,118,211
2,VAR,44,211
3,VALUE,24,211
5,LINE,14,11
4,AST,11,11
5,LINE,2,0
5,LINE,5,1
4,AST,1,1
0,MULTI,5,1
3,VALUE,5,1
5,LINE,8,0
0,MULTI,2,0
3,VALUE,2,0
5,LINE,5,3
4,AST,3,3
0,MULTI,6,3
1,CONTROL,6,3
5,LINE,2,2
4,AST,2,2
0,MULTI,2,2
3,VALUE,2,2
5,LINE,30,0
5,LINE,4,2
4,AST,2,2
0,MULTI,32,2
1,CONTROL,32,2
5,LINE,2,0
5,LINE,2,0
5,LINE,7,7
4,AST,7,7
0,MULTI,7,7
1,CONTROL,3,7
3,VALUE,4,7
5,LINE,9,8
4,AST,8,8
0,MULTI,49,8
1,CONTROL,14,8
2,VAR,9,8
3,VALUE,26,8
5,LINE,8,4
4,AST,4,4
5,LINE,1,1
4,AST,1,1
5,LINE,9,0
5,LINE,2,0
5,LINE,6,4
4,AST,4,4
5,LINE,81,88
4,AST,88,88
5,LINE,3,2
4,AST,2,2
5,LINE,13,7
4,AST,7,7
0,MULTI,17,7
1,CONTROL,6,7
2,VAR,4,7
3,VALUE,7,7
5,LINE,2,4
4,AST,4,4
5,LINE,8,1
4,AST,1,1
0,MULTI,1,1
2,VAR,1,1
5,LINE,9,4
4,AST,4,4
5,LINE,250,216
4,AST,216,216
0,MULTI,746,216
1,CONTROL,163,216
2,VAR,136,216
3,VALUE,447,216
5,LINE,11,0
5,LINE,28,25
4,AST,25,25
0,MULTI,4,25
2,VAR,2,25
3,VALUE,2,25
5,LINE,14,0
5,LINE,15,4
4,AST,4,4
0,MULTI,14,4
1,CONTROL,4,4
2,VAR,5,4
3,VALUE,5,4
5,LINE,8,4
4,AST,4,4
5,LINE,2,1
4,AST,1,1
5,LINE,5,4
4,AST,4,4
5,LINE,4,4
4,AST,4,4
5,LINE,30,14
4,AST,14,14
0,MULTI,10,14
2,VAR,1,14
3,VALUE,9,14
5,LINE,2,0
5,LINE,8,0
0,MULTI,2,0
3,VALUE,2,0
5,LINE,2,0
5,LINE,27,13
4,AST,13,13
5,LINE,4,0
0,MULTI,3,0
3,VALUE,3,0
5,LINE,12,10
4,AST,10,10
5,LINE,27,14
4,AST,14,14
0,MULTI,39,14
1,CONTROL,14,14
2,VAR,15,14
3,VALUE,10,14
5,LINE,4,4
4,AST,4,4
0,MULTI,16,4
1,CONTROL,16,4
5,LINE,3,6
4,AST,6,6
5,LINE,2,0
5,LINE,22,0
5,LINE,133,11
4,AST,11,11
5,LINE,4,4
4,AST,4,4
0,MULTI,4,4
2,VAR,4,4
5,LINE,2,2
4,AST,2,2
5,LINE,4,0
5,LINE,7,0
5,LINE,4,0
5,LINE,7,0
0,MULTI,8,0
3,VALUE,8,0
5,LINE,16,6
4,AST,6,6
0,MULTI,18,6
1,CONTROL,8,6
2,VAR,7,6
3,VALUE,3,6
5,LINE,6,0
5,LINE,1,0
5,LINE,36,20
4,AST,20,20
0,MULTI,31,20
1,CONTROL,11,20
2,VAR,10,20
3,VALUE,10,20
5,LINE,2,6
4,AST,6,6
5,LINE,2,1
4,AST,1,1
0,MULTI,1,1
3,VALUE,1,1
5,LINE,26,17
4,AST,17,17
5,LINE,26,0
5,LINE,6,6
4,AST,6,6
0,MULTI,9,6
2,VAR,9,6
5,LINE,20,14
4,AST,14,14
0,MULTI,60,14
1,CONTROL,6,14
2,VAR,16,14
3,VALUE,38,14
5,LINE,2,1
4,AST,1,1
5,LINE,2,2
4,AST,2,2
5,LINE,19,0
0,MULTI,2,0
2,VAR,1,0
3,VALUE,1,0
5,LINE,7,6
4,AST,6,6
5,LINE,27,5
4,AST,5,5
0,MULTI,4,5
2,VAR,2,5
3,VALUE,2,5
5,LINE,2,0
5,LINE,20,0
5,LINE,23,17
4,AST,17,17
0,MULTI,27,17
1,CONTROL,9,17
2,VAR,9,17
3,VALUE,9,17
5,LINE,2,0
0,MULTI,4,0
3,VALUE,4,0
5,LINE,20,0
5,LINE,2,1
4,AST,1,1
0,MULTI,2,1
3,VALUE,2,1
5,LINE,47,25
4,AST,25,25
5,LINE,14,0
5,LINE,2,0
5,LINE,16,6
4,AST,6,6
0,MULTI,25,6
1,CONTROL,6,6
2,VAR,10,6
3,VALUE,9,6
5,LINE,189,0
5,LINE,39,4
4,AST,4,4
0,MULTI,2,4
2,VAR,1,4
3,VALUE,1,4
5,LINE,2,0
5,LINE,6,4
4,AST,4,4
0,MULTI,4,4
3,VALUE,4,4
5,LINE,13,0
5,LINE,19,8
4,AST,8,8
5,LINE,1,0
5,LINE,11,5
4,AST,5,5
5,LINE,0,0
5,LINE,10,2
4,AST,2,2
5,LINE,7,3
4,AST,3,3
5,LINE,1,1
4,AST,1,1
5,LINE,4,4
4,AST,4,4
5,LINE,19,0
5,LINE,28,19
4,AST,19,19
0,MULTI,36,19
1,CONTROL,7,19
2,VAR,13,19
3,VALUE,16,19
5,LINE,14,26
4,AST,26,26
0,MULTI,176,26
1,CONTROL,148,26
2,VAR,6,26
3,VALUE,22,26
5,LINE,30,11
4,AST,11,11
0,MULTI,29,11
1,CONTROL,9,11
2,VAR,9,11
3,VALUE,11,11
5,LINE,2,2
4,AST,2,2
5,LINE,10,4
4,AST,4,4
5,LINE,76,0
5,LINE,3479,953
4,AST,953,953
5,LINE,31,19
4,AST,19,19
5,LINE,6,4
4,AST,4,4
5,LINE,3,2
4,AST,2,2
5,LINE,2,0
5,LINE,2,0
5,LINE,129,10
4,AST,10,10
5,LINE,47,8
4,AST,8,8
0,MULTI,15,8
1,CONTROL,2,8
2,VAR,6,8
3,VALUE,7,8
5,LINE,66,44
4,AST,44,44
5,LINE,12,11
4,AST,11,11
5,LINE,3,2
4,AST,2,2
0,MULTI,28,2
1,CONTROL,24,2
2,VAR,2,2
3,VALUE,2,2
5,LINE,5,0
5,LINE,4,0
5,LINE,2,0
5,LINE,14,12
4,AST,12,12
0,MULTI,33,12
1,CONTROL,5,12
2,VAR,11,12
3,VALUE,17,12
5,LINE,2,1
4,AST,1,1
5,LINE,10,8
4,AST,8,8
5,LINE,13,4
4,AST,4,4
5,LINE,2,2
4,AST,2,2
5,LINE,2,2
4,AST,2,2
5,LINE,2,0
5,LINE,5,4
4,AST,4,4
0,MULTI,8,4
2,VAR,2,4
3,VALUE,6,4
5,LINE,20,0
5,LINE,7,0
0,MULTI,2,0
3,VALUE,2,0
5,LINE,10,2
4,AST,2,2
0,MULTI,1,2
3,VALUE,1,2
5,LINE,5,5
4,AST,5,5
5,LINE,34,31
4,AST,31,31
0,MULTI,137,31
1,CONTROL,81,31
2,VAR,19,31
3,VALUE,37,31
5,LINE,16,32
4,AST,32,32
5,LINE,9,5
4,AST,5,5
5,LINE,5,4
4,AST,4,4
5,LINE,6,6
4,AST,6,6
5,LINE,2,2
4,AST,2,2
5,LINE,2,0
5,LINE,17,0
5,LINE,19,0
5,LINE,5,3
4,AST,3,3
5,LINE,52,20
4,AST,20,20
0,MULTI,2,20
1,CONTROL,2,20
5,LINE,8,0
5,LINE,2,2
4,AST,2,2
5,LINE,13,0
5,LINE,104,57
4,AST,57,57
0,MULTI,111,57
1,CONTROL,61,57
2,VAR,17,57
3,VALUE,33,57
5,LINE,2,0
5,LINE,1,0
5,LINE,13,0
5,LINE,3,3
4,AST,3,3
5,LINE,2,0
0,MULTI,2,0
3,VALUE,2,0
5,LINE,1,1
4,AST,1,1
5,LINE,5,2
4,AST,2,2
5,LINE,2,2
4,AST,2,2
5,LINE,2,0
5,LINE,34,0
5,LINE,93,64
4,AST,64,64
0,MULTI,173,64
1,CONTROL,64,64
2,VAR,64,64
3,VALUE,45,64
5,LINE,3,0
5,LINE,3,1
4,AST,1,1
0,MULTI,10,1
1,CONTROL,10,1
5,LINE,82,39
4,AST,39,39
5,LINE,4,0
5,LINE,2,2
4,AST,2,2
5,LINE,3,0
5,LINE,2,2
4,AST,2,2
5,LINE,46,56
4,AST,56,56
5,LINE,55,24
4,AST,24,24
0,MULTI,67,24
1,CONTROL,32,24
2,VAR,16,24
3,VALUE,19,24
5,LINE,4,0
5,LINE,77,3
4,AST,3,3
5,LINE,7,8
4,AST,8,8
5,LINE,2,2
4,AST,2,2
5,LINE,21,9
4,AST,9,9
5,LINE,3,0
5,LINE,1,1
4,AST,1,1
5,LINE,8,4
4,AST,4,4
5,LINE,10,6
4,AST,6,6
0,MULTI,54,6
1,CONTROL,25,6
2,VAR,6,6
3,VALUE,23,6
5,LINE,3,0
5,LINE,8,4
4,AST,4,4
5,LINE,27,0
5,LINE,8,3
4,AST,3,3
5,LINE,6,0
5,LINE,1,0
5,LINE,7,3
4,AST,3,3
0,MULTI,66,3
1,CONTROL,3,3
2,VAR,4,3
3,VALUE,59,3
5,LINE,3,0
5,LINE,12,7
4,AST,7,7
0,MULTI,22,7
1,CONTROL,2,7
2,VAR,8,7
3,VALUE,12,7
5,LINE,2,2
4,AST,2,2
5,LINE,12,10
4,AST,10,10
0,MULTI,15,10
2,VAR,13,10
3,VALUE,2,10
5,LINE,4,2
4,AST,2,2
5,LINE,2,0
5,LINE,9,13
4,AST,13,13
0,MULTI,4,13
1,CONTROL,4,13
5,LINE,2,2
4,AST,2,2
5,LINE,58,53
4,AST,53,53
0,MULTI,67,53
1,CONTROL,29,53
2,VAR,18,53
3,VALUE,20,53
5,LINE,310,4
4,AST,4,4
5,LINE,9,4
4,AST,4,4
5,LINE,2,1
4,AST,1,1
0,MULTI,15,1
1,CONTROL,15,1
5,LINE,2,2
4,AST,2,2
0,MULTI,2,2
3,VALUE,2,2
5,LINE,3,6
4,AST,6,6
5,LINE,101,91
4,AST,91,91
0,MULTI,371,91
1,CONTROL,339,91
2,VAR,9,91
3,VALUE,23,91
5,LINE,14,0
5,LINE,234,0
5,LINE,6,0
5,LINE,4,4
4,AST,4,4
0,MULTI,78,4
1,CONTROL,78,4
5,LINE,22,0
5,LINE,84,76
4,AST,76,76
0,MULTI,88,76
1,CONTROL,31,76
2,VAR,23,76
3,VALUE,34,76
5,LINE,2,0
5,LINE,2,2
4,AST,2,2
0,MULTI,1,2
1,CONTROL,1,2
5,LINE,11,8
4,AST,8,8
0,MULTI,24,8
1,CONTROL,8,8
2,VAR,8,8
3,VALUE,8,8
5,LINE,3,3
4,AST,3,3
0,MULTI,8,3
1,CONTROL,8,3
5,LINE,19,4
4,AST,4,4
